FIPS,State,County,Child_Mortality_Rate,Infant_Mortality_Rate,pct_Diabetic,HIV_Prevalence_Rate,pct_Food_Insecure,pct_Limited_Access_to_healthy_foods,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,pct_Insufficient_Sleep,Household_Income,pct_Homeowners,pct_African_American,pct_American_Indian_Alaskan_Native,pct_Asian,pct_Native_Hawaiian_Other_Pacific_Islander,pct_Hispanic,pct_Non_Hispanic_White,level_0,pct_Fair_Poor,Physically_Unhealthy_Days,Mentally_Unhealthy_Days,pct_LBW,pct_Smokers,pct_Obese,Food_Environment_Index,pct_Physically_Inactive,pct_access_excercise,pct_Excessive_Drinking,pct_Alcohol_Impaired,Chlamydia_Rate,Teen_Birth_Rate,pct_Uninsured,PCP_Rate,Dentist_Rate,MHP_Rate,Preventable_Hosp._Rate,pct_Screened,pct_Vaccinated,Graduation_Rate,pct_Some_College,pct_Unemployed,pct_Children_in_Poverty,Income_Ratio,Violent_Crime_Rate,Injury_Death_Rate,Average_Daily_PM2.5,Presence_of_violation,pct_Severe_Housing_Problems,Case_Rate,Death_Rate
13095,Georgia,Dougherty,105.89795896,13.924050633,13.7,932.7,26.9,22.627831619,7.3841337119,12.85793071,46.707783456,36994,45.140921876,69.606265782,0.2782060736,0.9374092199,0.2044647047,2.853567518,25.256418851,47,25.95742527,4.6649095473,4.3971725356,13.578826237,21.852221595,33.4,3.8,30.4,76.847670914,13.010400426,8.8235294118,1230.7,48.790162634,15.678582206,82.20669,64.80302,121.78499000000001,5142.0,48.0,39.0,83.808553971,59.216569893,6.1182190379,41.5,5.8059923336,940.76351189,64.003226464,10.7,No,23.466365816,501.7,193.0
13097,Georgia,Douglas,43.997360158,6.5111678892,13.0,337.9,15.8,13.877822482,17.571027952,14.752610077,38.9486357,60177,65.840664106,45.567895915,0.4399438429,1.7563003016,0.1702784226,9.7135152417,40.592290905,48,18.67762825,3.7720773197,3.7575963253,9.5539808253,17.767734146,30.2,6.6,28.3,79.223280439,14.650044698,19.78021978,699.9,24.778610354,14.47255866,36.56204,44.48089,84.09669000000001,5392.0,35.0,42.0,87.347337567,63.653673243,4.8944961101,17.1,3.9711422996,306.02552474,60.969182073,11.4,No,17.406542056,459.4,173.5
13099,Georgia,Early,69.19972578471497,7.636473050348833,16.5,244.4,23.3,5.4205504817,18.51183033928003,32.602051212,42.014790767,32490,68.129960317,50.553613054,0.573038073,0.6507381507,0.0194250194,2.3407148407,45.114607615,49,25.625644357,4.9540270331,4.4900186566,14.652406417,23.012936375,34.6,6.0,30.7,58.702761628,11.866984548,28.571428571,1153.7,44.364508393,14.987804878,58.03269,29.13753,77.70008,6723.0,37.0,32.0,90.395480226,61.913119789,5.4884742042,40.6,5.7353824821,776.9145394,91.878337768,10.8,No,18.969849246,466.2,212.0
13101,Georgia,Echols,69.19972578471497,7.636473050348833,10.6,156.7,11.1,2.5525230633,18.51183033928003,21.63544170372336,37.67610918,36559,62.050599201,4.5985772358,3.0741869919,0.5335365854,0.2032520325,29.979674797,61.788617886,50,22.650718838,4.5193666126,4.1298540288,9.381719767932914,21.564256363,27.7,8.5,22.0,0.1735250372,16.094177775,66.666666667,99.0,19.859813084,26.778971827,47.606706241979914,0.0,105.2509406118548,5463.471781305115,32.0,39.0,96.363636364,42.984807864,3.8282462494,35.5,5.3956587443,86.270643333,60.0060006,9.5,Yes,20.141342756,425.5,153.9
13103,Georgia,Effingham,74.556711725,8.6276083467,12.9,120.7,10.4,4.6458085881,10.807736064,20.938290772,36.085969366,68109,76.736111111,13.604081224,0.455136541,1.0836584309,0.1267046781,4.3613083925,78.806975426,51,14.185519071,3.5401385978,3.660107462,8.946201894,16.331826578,36.0,8.4,27.6,70.970334928,18.481131518,26.41509434,369.5,26.483819475,11.652530093,23.84521,11.67017,38.344840000000005,3917.0,42.0,37.0,87.802071346,57.457228264,4.119024659,13.8,3.6478979471,118.39756843,74.559208062,10.4,No,13.266413456,494.5,195.2
13105,Georgia,Elbert,59.059768486,7.636473050348833,14.2,178.5,16.4,14.322419898,18.51183033928003,27.89543616,36.191469527,35452,72.186287193,28.436862212,0.3715526715,0.9471976556,0.0523313622,5.8140143388,63.430844105,52,19.444287893,4.0383859342,3.9423118199,10.049937578,18.364570898,31.8,6.5,29.5,60.34910245,14.324003308,40.909090909,506.1,43.554006969,16.851470686,47.01457,36.631949999999996,31.398819999999997,6484.0,37.0,30.0,82.843137255,36.551099026,5.3213106426,34.9,5.4577164729,358.8115336,98.289758207,10.6,No,17.624273725,456.9,183.9
13107,Georgia,Emanuel,101.53180594,9.1282519398,12.6,291.6,20.7,14.2927607,18.51183033928003,23.276295924,37.4028323,33551,68.188863718,34.496227253,0.3994673768,0.661340435,0.0665778961,4.4917887261,59.152241456,53,22.561128885,4.5138489083,4.2916158698,10.153702841,22.674991972,33.5,5.7,30.0,46.712098416,13.581348414,28.571428571,704.6,59.081419624,17.150528612,48.59731,13.31558,119.84021,6862.0,34.0,33.0,79.259259259,40.361553607,6.7027525049,39.4,5.3127076719,371.15828543,88.109608353,10.7,No,16.615573268,410.6,216.8
13109,Georgia,Evans,95.602294455,7.636473050348833,12.9,556.2,16.6,2.674426072,18.51183033928003,33.017684272,37.373637743,34464,64.578672632,29.633410673,0.5568445476,1.2900232019,0.3712296984,12.027842227,56.241299304,54,22.215845294,4.452435992,4.142174538,10.300820419,21.025890528,32.8,7.5,26.8,65.6,13.756383124,11.111111111,445.0,64.591078067,18.056374572,28.11621,27.84223,105.2509406118548,5963.0,33.0,43.0,74.698795181,46.193078324,4.3690306848,41.3,5.4308461026,160.33427267,101.92168708,10.4,No,19.59798995,454.6,190.6
13111,Georgia,Fannin,93.748168981,7.636473050348833,15.2,150.2,11.4,0.4928168595,24.152968802,20.090050698,33.325070729,42986,76.825552826,0.6950477845,0.4028117842,0.5923702709,0.0434404865,2.4958534081,94.787141616,55,15.885974479,3.7847631935,3.9506084158,8.2402234637,16.355701873,27.7,8.6,26.4,88.379359851,14.657351852,15.0,144.0,34.068627451,18.240915657,60.24096,19.74568,67.1353,3537.0,37.0,39.0,90.12345679,45.143728223,4.7701253862,24.9,4.6332459711,124.32914068,103.24652977,9.4,No,15.930599369,489.0,174.1
13113,Georgia,Fayette,35.388073263,6.3343890648,13.9,184.3,9.1,6.508531482,11.347009466,8.8515503881,32.867930211,87831,80.994344006,22.991763587,0.4282579143,5.1257674435,0.1146167447,7.3612382162,62.405707736,56,12.64149794,3.248266308,3.2821935873,8.1112591606,13.402275485,33.3,8.5,19.8,86.143928233,16.201777119,8.5106382979,286.3,7.131435881,9.8155253517,110.1884,97.73521,175.92338,3135.0,46.0,48.0,89.452214452,77.955271565,4.0831606624,7.8,3.9722778724,73.496386428,49.736037286,11.5,No,11.937199948,451.7,139.0
13115,Georgia,Floyd,63.997881449,8.3798882682,14.5,241.0,14.1,9.0770083815,14.105003148,12.597687657,33.346320771,45979,60.189827071,14.345425302,0.7437533935,1.6114656859,0.2878714925,11.179863338,71.180068229,57,18.145482805,3.9191850392,3.8948084194,8.9996326681,18.109217092,34.5,7.4,26.0,70.092507034,15.439255287,10.0,493.2,32.153846154,16.19728322,129.45318999999998,43.02706,120.88553999999999,5977.0,43.0,47.0,92.088316467,52.533266171,5.2149178255,27.3,4.8044374837,338.34352002,75.638105856,10.9,No,17.849462366,477.2,174.6
13117,Georgia,Forsyth,27.308706586,3.9233057014,10.4,63.6,5.5,3.7859054893,13.304828746,9.7142405875,31.054017243,103083,84.263779304,3.4978746924,0.5070909386,13.367285616,0.0671149772,9.6290252537,71.867858067,58,12.149866761,2.8788315208,3.0795175036,6.5517241379,13.584249542,30.0,9.4,21.0,88.833748312,17.591585146,11.940298507,188.3,7.7349620284,9.7719869707,35.74515,41.23404,52.20054,4258.0,40.0,48.0,94.42155309,79.158053673,3.754096646,5.6,3.8891577061,55.320108741,41.748302032,11.2,No,11.445541376,475.9,135.0
13119,Georgia,Franklin,76.258261312,7.636473050348833,13.3,127.3,15.0,0.4732150133,23.720923337,23.153805585,34.844884782,42703,67.567892334,9.1235758107,0.411919369,1.1262050833,0.0525854514,4.6888694128,83.501314636,59,18.856109482,4.3546228296,4.2078124399,9.6774193548,19.976200183,30.7,8.0,30.3,44.353378011,15.634002297,14.285714286,376.5,44.193420531,18.822170901,17.92115,21.9106,78.87818,5491.0,39.0,51.0,89.247311828,42.986425339,4.7709352231,25.4,5.3295374169,145.43482548,102.03716301,10.5,Yes,15.8861885,497.8,190.2
13121,Georgia,Fulton,62.721508943,6.7206013505,9.2,1599.2,17.8,8.0572184007,15.347991315,8.5060010983,36.819433249,64901,51.332142401,43.701934757,0.2840344413,7.2460469953,0.039945344,7.3236331443,39.788923425,60,13.867739862,3.3071099586,3.3375904926,10.546558704,14.812591334,25.1,6.8,19.1,94.635561672,17.816324966,20.352250489,820.5,23.983936973,12.974144587,107.78474,70.76854999999999,218.06701,4423.0,38.0,45.0,87.289194254,75.81944969,4.8308191445,21.1,6.0586884962,763.18918796,62.283262061,12.0,Yes,19.502309484,465.6,160.3
13123,Georgia,Gilmer,46.119659553,7.636473050348833,14.7,147.4,10.6,3.2922571793,21.156480007,22.579014279,32.856691937,46200,74.441925358,0.612896916,0.6976592554,0.7041794354,0.4890134968,12.381821738,85.059007629,61,17.575860201,4.1487624133,3.9892325169,7.4021012416,18.032283665,28.6,8.5,30.9,87.314435176,14.797843576,5.7142857143,173.5,43.485946615,23.088868184,53.81226,32.600899999999996,68.46189,4004.0,36.0,43.0,91.666666667,43.064541581,5.01334668,25.9,4.4028246853,270.85404738,91.702611826,9.9,No,17.1142467,449.5,142.1
13125,Georgia,Glascock,69.19972578471497,7.636473050348833,13.4,195.1,12.0,27.689805809,18.51183033928003,21.63544170372336,34.525275267,43529,78.947368421,9.1116917048,0.5551926845,0.2286087524,0.0653167864,1.7635532332,86.806009144,62,17.575478044,4.0787477138,4.0127328358,9.3596059113,19.232306348,29.5,6.0,25.2,0.9733939001,15.705514737,66.666666667,293.6,39.37007874,12.857142857,33.266799999999996,0.0,105.2509406118548,5512.0,40.0,37.0,83.333333333,46.676970634,5.0652340752,22.3,4.3429028874,90.760573607,65.410779696,10.6,No,8.4821428571,414.3,222.1
13127,Georgia,Glynn,55.078355518,7.6966932725,14.0,435.9,15.5,10.437924332,14.208862383,12.101221532,36.871479693,50740,61.298192771,26.153232804,0.4784127952,1.5724302901,0.200511245,6.969817781,63.421355034,63,16.54005022,3.7672475104,3.8560521559,11.929979406,17.642097957,28.7,7.0,24.0,77.536231884,15.199347437,21.31147541,695.2,42.937984948,17.447512669,52.06977,52.76612,133.67416,5243.0,44.0,42.0,91.276864728,58.697514996,4.7366835685,29.4,5.3358742999,479.35701285,71.694729119,8.9,No,18.322500774,454.7,158.3
13129,Georgia,Gordon,56.202469396,4.9261083744,12.8,109.9,11.8,8.7937380024,12.311877444,17.777416586,34.193365602,46868,64.221654392,3.8063374731,0.6481108445,1.1490830107,0.3643433936,16.222039272,77.258315963,64,19.459112667,4.1784708563,3.9934971803,8.1432573029,20.64161231,26.8,7.8,24.9,53.167470011,16.144243375,21.428571429,251.0,42.620481928,20.080154495,45.69099,24.52311,49.04623,5201.0,36.0,44.0,94.034090909,46.624740751,4.6438586652,19.7,4.0579759863,273.87728157,66.579075047,11.0,No,15.967246673,488.3,186.5
13131,Georgia,Grady,74.820823817,8.281573499,13.4,298.0,18.3,6.6544051692,18.51183033928003,16.461933199,38.555609175,41095,61.020677519,28.260606793,1.3497723518,0.6285507071,0.2941294976,11.708771506,57.870985938,65,25.050922453,4.8747239344,4.3971234466,9.2179991263,23.311774752,34.6,6.8,31.7,60.74527208,13.068969272,32.142857143,567.3,54.000361206,19.605994442,44.34054,28.204199999999997,12.08751,5731.0,51.0,42.0,83.501683502,48.424489796,4.9023255814,31.5,4.6729628563,193.56877617,79.700961991,11.1,No,15.69579288,449.9,188.2
13133,Georgia,Greene,69.19972578471497,7.636473050348833,16.6,139.1,17.4,1.6838961414,18.51183033928003,22.427713753,36.44977532,50736,72.147799205,33.921648053,0.5555234072,1.0647531972,0.1273074475,6.1107574793,57.450379029,66,22.312788768,4.4605823609,4.1142067013,10.238305384,20.369101146,31.3,7.4,28.7,59.85994748,11.996030509,27.586206897,724.1,38.880248834,18.74687968,52.93184,98.37394,17.36011,3723.0,52.0,44.0,81.147540984,38.557066824,5.1488924747,30.2,6.1254190267,252.28255646,72.788019808,11.1,Yes,19.910514541,484.3,189.1
13135,Georgia,Gwinnett,46.691037439,6.0821084643,9.9,331.2,10.5,8.6674185203,10.208510666,8.4211474597,34.500898104,68957,66.557813427,26.978897268,0.8433486189,12.200247756,0.0995370873,21.201725599,37.36302784,67,16.149497462,3.4569097998,3.224165742,8.1930872817,13.798448144,30.1,8.0,21.2,84.643390648,15.928839179,27.210884354,437.9,16.989962325,16.658647342,61.40211,59.76572,97.14646,4064.0,37.0,44.0,82.730446409,64.380689938,4.2329532511,15.2,3.9277993528,221.31215355,41.25149873,11.2,No,18.447895188,442.7,141.6
13137,Georgia,Habersham,39.764395954,7.636473050348833,12.2,103.2,10.1,9.7446207072,10.541454269,19.565642731,33.004155191,49292,75.208526413,3.6686337425,0.980546144,2.490632082,0.2849642112,14.865259048,77.407050059,68,18.654226412,4.1055242317,4.0053509447,7.1966527197,19.76225982,29.6,8.0,23.0,70.307381334,16.13998028,42.5,229.6,32.60650111,18.708516475,51.982099999999996,49.363879999999995,40.38863,4751.0,43.0,46.0,91.323210412,44.263077511,4.5787734875,18.1,4.8303761931,181.4529934,74.13775067,9.7,Yes,17.120753448,504.2,183.4
13139,Georgia,Hall,47.236888073,4.8984534097,12.4,126.6,8.3,10.014453881,14.927727745,12.94444141,31.731690325,61320,67.472858388,7.2892367121,0.8618657035,2.0167055459,0.2006672185,28.58655028,60.810193895,69,19.232451771,3.9707626223,3.8009050969,7.660662664,17.727841526,31.9,8.3,22.9,72.255181318,16.64769112,22.556390977,303.8,36.037671621,19.955332891,56.957739999999994,47.156800000000004,77.75855,4759.0,46.0,47.0,86.292428198,48.908722271,3.9117781897,20.8,4.1756688541,315.91284842,65.494988187,10.5,No,18.277141474,485.1,152.2
13141,Georgia,Hancock,69.19972578471497,7.636473050348833,18.0,316.5,25.8,14.180888033,18.51183033928003,39.001560062,42.275376913,31247,78.484848485,70.926293657,0.5139586497,1.1564069618,0.0233617568,2.3361756804,24.529844644,70,28.025568576,4.8771654808,4.2327929016,17.034068136,24.06180903,31.1,4.8,27.1,9.4071481599,11.242415968,31.25,701.7,33.152909337,13.724075744,23.14815,11.68088,23.36176,3312.0,36.0,32.0,95.180722892,21.089558399,7.1233943169,45.4,5.1917163246,334.12887828,74.177097821,10.9,No,22.024866785,365.9,158.3
13143,Georgia,Haralson,46.541601031,7.636473050348833,11.5,121.0,13.6,1.689192526,29.832935561,26.822169019,36.589489401,45167,68.295114656,4.6725458026,0.355482636,0.7554006016,0.0546896363,1.6577796008,91.089007383,71,16.597414335,4.0858770017,4.0034792369,8.4593379649,20.017374478,27.7,8.1,25.3,33.710910354,16.475307909,23.333333333,336.2,44.434194342,14.814354384,48.20605,20.50861,58.10774,3778.0,36.0,35.0,94.285714286,48.631875882,4.7794411977,22.5,5.5871042695,639.87446604,108.81015746,10.7,No,16.348393107,490.6,193.5
13145,Georgia,Harris,69.19972578471497,7.636473050348833,13.4,123.7,9.8,0.175877751,9.9060902643,15.996402971,33.954814044,72811,84.712111185,16.538404836,0.4570249152,1.0821170573,0.1267875571,3.653250774,76.827362524,72,13.683493626,3.3965297704,3.4929441281,8.568496665,15.019814218,32.2,8.9,25.0,31.904196852,17.291625672,31.25,209.7,18.611601685,10.658455708,44.57387,14.74274,14.74274,3251.0,41.0,41.0,92.530120482,70.158643326,4.2629969419,11.5,4.4753830294,123.70378289,56.460864812,11.3,Yes,10.544511668,442.3,138.3
13147,Georgia,Hart,87.37640837,7.636473050348833,13.6,152.3,14.9,6.7101870502,18.51183033928003,19.604877694,35.441863117,44603,74.705523964,18.860975421,0.217104753,1.0390013181,0.0348918353,3.915639296,74.70729627,73,19.891360603,4.3282822105,4.1133683446,9.1388400703,19.657272169,31.7,7.4,26.5,73.890453338,14.111479241,54.166666667,356.4,35.845213849,16.158458464,39.13435,27.13809,15.50748,4950.0,41.0,49.0,96.464646465,48.346966599,4.4497735145,26.6,4.9394166043,347.00631832,68.909352879,10.6,No,15.017579106,460.1,153.8
13149,Georgia,Heard,69.19972578471497,7.636473050348833,13.9,154.9,13.7,2.6460694092,18.51183033928003,25.832164735,35.063377051,44575,69.559260105,9.8721227621,0.5200341006,0.5626598465,0.0341005968,2.6598465473,84.791133845,74,17.188752157,3.9948518093,4.0470780675,7.5297225892,18.768989147,31.4,8.0,24.8,25.004225114,16.563952614,18.181818182,277.3,46.337817638,15.726567415,17.410989999999998,37.80845173394497,25.575450000000004,3602.0,36.0,35.0,93.548387097,42.607003891,5.0165273187,28.1,4.7859800047,195.76282246,89.783655921,10.8,No,12.802768166,489.7,189.9
13151,Georgia,Henry,54.0784137,6.9549610186,13.9,283.8,14.5,9.5248455724,14.278843263,14.33568058,36.114001391,67493,71.993342229,43.730874662,0.3432043328,3.4214150647,0.1217821826,6.8711721646,43.661348107,75,16.822689601,3.7900673326,3.8150801263,9.6322630819,17.357218519,34.3,7.2,24.1,76.572905327,15.85924369,20.149253731,562.6,19.049352885,12.481744025,47.346779999999995,34.984700000000004,135.9532,4167.0,42.0,41.0,87.651879062,65.153908252,4.8679191473,14.6,3.5667999226,175.8040961,55.580166135,11.7,No,15.594763802,481.8,169.4
13153,Georgia,Houston,47.61445163,7.08963322,12.5,244.7,15.4,11.673458968,12.510040954,10.264143414,36.158198589,59291,64.123188406,31.043986474,0.4867115371,3.0864157311,0.1941633709,6.7351233719,56.356895732,76,17.476194885,3.9001449747,3.8040223101,8.557170116,18.860711927,32.2,6.9,25.9,78.704074339,15.770180535,24.561403509,673.9,29.202446771,13.463433866,54.56146999999999,54.730610000000006,129.65943,6398.0,44.0,40.0,88.311019567,66.091006808,4.7619735815,20.2,4.5140802618,361.57675303,53.827536573,11.3,No,14.748000744,445.1,164.6
13155,Georgia,Irwin,123.13754464,7.636473050348833,14.4,448.9,18.8,3.3780347695,18.51183033928003,22.766251309,37.866268879,38511,75.443876016,27.619553666,0.170031881,0.8501594049,0.0318809777,3.8469713071,66.801275239,77,23.537474026,4.7458234381,4.3088039,13.713405239,22.364065873,31.5,7.0,27.8,48.972530929,14.137590941,26.666666667,692.3,40.848806366,13.928150766,31.84037,21.253989999999998,105.2509406118548,4617.0,45.0,47.0,88.888888889,44.530929947,7.0731707317,31.2,6.0113217041,258.30059732,77.239958805,10.6,No,15.644171779,474.5,163.1
13157,Georgia,Jackson,36.412185945,4.6025845282,11.3,99.0,9.6,1.6755015053,19.949461365,20.443580261,34.010990074,63422,77.025476245,6.8987988566,0.3687850827,2.0290584872,0.0696100357,7.4912246923,81.858439847,78,14.129407927,3.5288728257,3.5867724014,7.6976906928,17.010638536,26.7,8.8,23.6,29.448623626,18.543709454,6.3291139241,284.1,26.079397276,14.345223068,61.90513,48.875130000000006,44.431940000000004,5111.0,45.0,50.0,93.994778068,54.557440954,3.6424408639,14.8,4.3567677946,222.39244854,82.284364714,11.0,No,15.225653207,536.8,212.0
13159,Georgia,Jasper,69.19972578471497,7.636473050348833,14.4,203.8,14.4,10.26098445,18.51183033928003,15.657456603,36.878147412,50234,73.470588235,19.714981381,0.5370953881,0.3294185047,0.0143225437,4.1320538528,74.097679748,79,20.734121294,4.4268621557,4.2181931325,7.8717201166,20.709714777,32.5,7.2,28.2,69.863309353,15.109026539,36.842105263,278.7,27.719298246,17.564940802,29.295439999999996,14.32254,35.80636,4761.0,42.0,45.0,76.571428571,39.632627646,4.3312288944,24.8,4.4213424941,411.58971433,79.079167033,11.3,Yes,18.992248062,502.9,185.7
13161,Georgia,Jeff Davis,104.54461595,7.636473050348833,13.4,100.1,13.4,5.7522578918,22.310472536,25.713551041,38.339178068,36786,73.320537428,14.668885191,0.7587354409,0.6788685524,0.0998336106,11.893510815,71.580698835,80,21.827081192,4.6295682427,4.3076690389,10.217983651,21.180782968,30.2,7.8,29.3,68.164321741,15.04071664,27.777777778,475.9,59.451659452,18.99687525,26.88714,6.65557,6.65557,4726.0,36.0,39.0,87.136929461,42.474117335,6.0237051469,32.0,5.2271724476,347.83772033,104.4386423,10.6,No,14.893617021,409.9,182.9
13163,Georgia,Jefferson,72.287573109,7.636473050348833,17.7,389.4,23.1,2.5248052444,18.51183033928003,28.2264111,40.346058625,35201,64.274624806,52.409253579,0.2300613497,0.6965746421,0.0830777096,3.8918711656,42.062883436,81,25.018017435,4.6928723225,4.2572527907,12.44870041,22.229278389,32.9,6.3,25.3,50.567040756,12.798711438,48.148148148,850.6,47.619047619,18.271308523,31.41493,25.562369999999998,105.2509406118548,3874.0,44.0,28.0,90.909090909,36.114072495,6.3017751479,36.0,5.6381000676,508.22692332,104.65724751,11.0,No,20.561519405,441.0,206.0
13165,Georgia,Jenkins,69.19972578471497,7.636473050348833,13.3,461.8,20.4,2.4884122144,18.51183033928003,41.714799127,38.522633321,32472,68.651851852,42.169499259,0.5132884681,0.5589141097,0.2281282081,5.5663282765,50.678681419,82,24.806771191,4.7204187508,4.226014126,11.659192825,22.949462774,30.7,6.8,28.6,56.858513189,13.683953906,6.6666666667,368.4,48.532731377,18.050600065,33.902139999999996,37.80845173394497,11.406410000000001,4411.0,30.0,30.0,72.631578947,48.160351455,6.8309419838,44.3,5.2857642838,320.0813873052036,84.506415816,10.4,No,24.463519313,425.2,188.1
13167,Georgia,Johnson,69.19972578471497,7.636473050348833,13.2,276.3,18.6,3.1023411815,18.51183033928003,19.03674091,38.652138287,35243,70.491303021,33.643236616,0.3882304863,0.3780138946,0.0306497752,2.4008990601,62.525541479,83,22.035204032,4.3701895407,3.9522611932,9.500805153,21.502799218,33.8,7.1,31.3,0.0501002004,14.922066547,14.285714286,517.8,36.106750392,14.409859377,42.083110000000005,10.21659,10.21659,4961.0,42.0,42.0,87.654320988,35.149654643,5.1461403947,35.5,5.7822580645,373.6521832,84.681000475,10.8,No,16.212121212,375.9,146.9
